"TIME","GEO","UNIT","NACE_R2","Value","Flag and Footnotes"
"2018","Lithuania","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","23.9",""
"2018","Lithuania","Percentage","Transportation and storage","-12.6",""
"2018","Lithuania","Percentage","Accommodation and food service activities","16.7",""
"2018","Lithuania","Percentage","Information and communication","29.9",""
"2018","Lithuania","Percentage","Financial and insurance activities","32.1",""
"2018","Lithuania","Percentage","Real estate activities","13.9",""
"2018","Lithuania","Percentage","Professional, scientific and technical activities","21.5",""
"2018","Lithuania","Percentage","Administrative and support service activities","9.1",""
"2018","Lithuania","Percentage","Public administration and defence; compulsory social security","5.1",""
"2018","Lithuania","Percentage","Education","1.4",""
"2018","Lithuania","Percentage","Human health and social work activities","25.2",""
"2018","Lithuania","Percentage","Arts, entertainment and recreation","14.4",""
"2018","Lithuania","Percentage","Other service activities","7.8",""
"2018","Luxembourg","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","1.6",""
"2018","Luxembourg","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","1.4",""
"2018","Luxembourg","Percentage","Business economy","11.8",""
"2018","Luxembourg","Percentage","Mining and quarrying",":","c"
"2018","Luxembourg","Percentage","Manufacturing","11.0",""
"2018","Luxembourg","Percentage","Electricity, gas, steam and air conditioning supply",":","c"
"2018","Luxembourg","Percentage","Water supply; sewerage, waste management and remediation activities","3.6",""
"2018","Luxembourg","Percentage","Construction","-8.4",""
"2018","Luxembourg","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","18.9",""
"2018","Luxembourg","Percentage","Transportation and storage","5.3",""
"2018","Luxembourg","Percentage","Accommodation and food service activities","12.0",""
"2018","Luxembourg","Percentage","Information and communication","17.8",""
"2018","Luxembourg","Percentage","Financial and insurance activities","25.3",""
"2018","Luxembourg","Percentage","Real estate activities","14.7",""
"2018","Luxembourg","Percentage","Professional, scientific and technical activities","23.0",""
"2018","Luxembourg","Percentage","Administrative and support service activities","10.2",""
"2018","Luxembourg","Percentage","Public administration and defence; compulsory social security","0.4",""
"2018","Luxembourg","Percentage","Education","3.4",""
"2018","Luxembourg","Percentage","Human health and social work activities","0.6",""
"2018","Luxembourg","Percentage","Arts, entertainment and recreation","-11.2",""
"2018","Luxembourg","Percentage","Other service activities","25.5",""
"2018","Hungary","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","13.7",""
"2018","Hungary","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","14.2",""
"2018","Hungary","Percentage","Business economy","15.1",""
"2018","Hungary","Percentage","Mining and quarrying","16.8",""
"2018","Hungary","Percentage","Manufacturing","22.5",""
"2018","Hungary","Percentage","Electricity, gas, steam and air conditioning supply","19.1",""
"2018","Hungary","Percentage","Water supply; sewerage, waste management and remediation activities","0.1",""
"2018","Hungary","Percentage","Construction","-6.8",""
"2018","Hungary","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","14.0",""
"2018","Hungary","Percentage","Transportation and storage","-2.4",""
"2018","Hungary","Percentage","Accommodation and food service activities","12.9",""
"2018","Hungary","Percentage","Information and communication","21.4",""
"2018","Hungary","Percentage","Financial and insurance activities","33.4",""
"2018","Hungary","Percentage","Real estate activities","9.2",""
"2018","Hungary","Percentage","Professional, scientific and technical activities","21.8",""
"2018","Hungary","Percentage","Administrative and support service activities","16.1",""
"2018","Hungary","Percentage","Public administration and defence; compulsory social security","6.7",""
"2018","Hungary","Percentage","Education","9.3",""
"2018","Hungary","Percentage","Human health and social work activities","11.7",""
"2018","Hungary","Percentage","Arts, entertainment and recreation","19.0",""
"2018","Hungary","Percentage","Other service activities","18.6",""
"2018","Malta","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","11.8",""
"2018","Malta","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","13.0",""
"2018","Malta","Percentage","Business economy","16.0",""
"2018","Malta","Percentage","Mining and quarrying","28.9","u"
"2018","Malta","Percentage","Manufacturing","23.3",""
"2018","Malta","Percentage","Electricity, gas, steam and air conditioning supply","11.9","u"
"2018","Malta","Percentage","Water supply; sewerage, waste management and remediation activities","19.6",""
"2018","Malta","Percentage","Construction","4.0",""
"2018","Malta","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","16.3",""
"2018","Malta","Percentage","Transportation and storage","11.1",""
"2018","Malta","Percentage","Accommodation and food service activities","9.7",""
"2018","Malta","Percentage","Information and communication","15.5",""
"2018","Malta","Percentage","Financial and insurance activities","26.5",""
"2018","Malta","Percentage","Real estate activities","23.7","u"
"2018","Malta","Percentage","Professional, scientific and technical activities","25.7",""
"2018","Malta","Percentage","Administrative and support service activities","16.9",""
"2018","Malta","Percentage","Public administration and defence; compulsory social security","-5.5",""
"2018","Malta","Percentage","Education","12.3",""
"2018","Malta","Percentage","Human health and social work activities","21.2",""
"2018","Malta","Percentage","Arts, entertainment and recreation","10.7",""
"2018","Malta","Percentage","Other service activities","32.6",""
"2018","Netherlands","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","14.2",""
"2018","Netherlands","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","14.7",""
"2018","Netherlands","Percentage","Business economy","23.3",""
"2018","Netherlands","Percentage","Mining and quarrying","15.5",""
"2018","Netherlands","Percentage","Manufacturing","19.7",""
"2018","Netherlands","Percentage","Electricity, gas, steam and air conditioning supply","15.0",""
"2018","Netherlands","Percentage","Water supply; sewerage, waste management and remediation activities","12.9","u"
"2018","Netherlands","Percentage","Construction","13.5",""
"2018","Netherlands","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","24.7",""
"2018","Netherlands","Percentage","Transportation and storage","14.2",""
"2018","Netherlands","Percentage","Accommodation and food service activities","8.0",""
"2018","Netherlands","Percentage","Information and communication","17.2",""
"2018","Netherlands","Percentage","Financial and insurance activities","29.2",""
"2018","Netherlands","Percentage","Real estate activities","18.5",""
"2018","Netherlands","Percentage","Professional, scientific and technical activities","22.7",""
"2018","Netherlands","Percentage","Administrative and support service activities","9.7",""
"2018","Netherlands","Percentage","Public administration and defence; compulsory social security","2.6",""
"2018","Netherlands","Percentage","Education","9.4",""
"2018","Netherlands","Percentage","Human health and social work activities","18.6",""
"2018","Netherlands","Percentage","Arts, entertainment and recreation","12.8","u"
"2018","Netherlands","Percentage","Other service activities","13.1",""
"2018","Austria","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2018","Austria","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","20.4",""
"2018","Austria","Percentage","Business economy","22.0",""
"2018","Austria","Percentage","Mining and quarrying","7.9",""
"2018","Austria","Percentage","Manufacturing","21.4",""
"2018","Austria","Percentage","Electricity, gas, steam and air conditioning supply","14.4",""
"2018","Austria","Percentage","Water supply; sewerage, waste management and remediation activities","8.1",""
"2018","Austria","Percentage","Construction","8.3",""
"2018","Austria","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","23.2",""
"2018","Austria","Percentage","Transportation and storage","11.7",""
"2018","Austria","Percentage","Accommodation and food service activities","5.4",""
"2018","Austria","Percentage","Information and communication","20.7",""
"2018","Austria","Percentage","Financial and insurance activities","28.2",""
"2018","Austria","Percentage","Real estate activities","29.2",""
"2018","Austria","Percentage","Professional, scientific and technical activities","28.3",""
"2018","Austria","Percentage","Administrative and support service activities","17.1",""
"2018","Austria","Percentage","Public administration and defence; compulsory social security",":",""
"2018","Austria","Percentage","Education","23.6",""
"2018","Austria","Percentage","Human health and social work activities","15.3",""
"2018","Austria","Percentage","Arts, entertainment and recreation","18.3",""
"2018","Austria","Percentage","Other service activities","26.4",""
"2018","Poland","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","8.8",""
"2018","Poland","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","8.5",""
"2018","Poland","Percentage","Business economy","15.4",""
"2018","Poland","Percentage","Mining and quarrying","20.0",""
"2018","Poland","Percentage","Manufacturing","18.4",""
"2018","Poland","Percentage","Electricity, gas, steam and air conditioning supply","5.1",""
"2018","Poland","Percentage","Water supply; sewerage, waste management and remediation activities","-0.4",""
"2018","Poland","Percentage","Construction","-8.7",""
"2018","Poland","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","24.4",""
"2018","Poland","Percentage","Transportation and storage","-5.6",""
"2018","Poland","Percentage","Accommodation and food service activities","9.7",""
"2018","Poland","Percentage","Information and communication","28.2",""
"2018","Poland","Percentage","Financial and insurance activities","30.8",""
"2018","Poland","Percentage","Real estate activities","7.6",""
"2018","Poland","Percentage","Professional, scientific and technical activities","19.2",""
"2018","Poland","Percentage","Administrative and support service activities","0.6",""
"2018","Poland","Percentage","Public administration and defence; compulsory social security","15.1",""
"2018","Poland","Percentage","Education","5.2",""
"2018","Poland","Percentage","Human health and social work activities","12.7",""
"2018","Poland","Percentage","Arts, entertainment and recreation","8.3",""
"2018","Poland","Percentage","Other service activities","28.9",""
"2018","Portugal","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2018","Portugal","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","8.9",""
"2018","Portugal","Percentage","Business economy","15.6",""
"2018","Portugal","Percentage","Mining and quarrying","-4.7",""
"2018","Portugal","Percentage","Manufacturing","23.3",""
"2018","Portugal","Percentage","Electricity, gas, steam and air conditioning supply","0.4",""
"2018","Portugal","Percentage","Water supply; sewerage, waste management and remediation activities","-33.2",""
"2018","Portugal","Percentage","Construction","-10.3",""
"2018","Portugal","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","17.7",""
"2018","Portugal","Percentage","Transportation and storage","-19.0",""
"2018","Portugal","Percentage","Accommodation and food service activities","16.1",""
"2018","Portugal","Percentage","Information and communication","11.7",""
"2018","Portugal","Percentage","Financial and insurance activities","19.9",""
"2018","Portugal","Percentage","Real estate activities","2.3",""
"2018","Portugal","Percentage","Professional, scientific and technical activities","18.7",""
"2018","Portugal","Percentage","Administrative and support service activities","8.1",""
"2018","Portugal","Percentage","Public administration and defence; compulsory social security",":",""
"2018","Portugal","Percentage","Education","18.0",""
"2018","Portugal","Percentage","Human health and social work activities","25.7",""
"2018","Portugal","Percentage","Arts, entertainment and recreation","38.2",""
"2018","Portugal","Percentage","Other service activities","31.0",""
"2018","Romania","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","1.0",""
"2018","Romania","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","2.2",""
"2018","Romania","Percentage","Business economy","10.6",""
"2018","Romania","Percentage","Mining and quarrying","-2.9",""
"2018","Romania","Percentage","Manufacturing","22.1",""
"2018","Romania","Percentage","Electricity, gas, steam and air conditioning supply","9.9",""
"2018","Romania","Percentage","Water supply; sewerage, waste management and remediation activities","1.2",""
"2018","Romania","Percentage","Construction","-19.8",""
"2018","Romania","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","14.1",""
"2018","Romania","Percentage","Transportation and storage","-4.5",""
"2018","Romania","Percentage","Accommodation and food service activities","7.6",""
"2018","Romania","Percentage","Information and communication","22.7",""
"2018","Romania","Percentage","Financial and insurance activities","32.6",""
"2018","Romania","Percentage","Real estate activities","1.4",""
"2018","Romania","Percentage","Professional, scientific and technical activities","5.1",""
"2018","Romania","Percentage","Administrative and support service activities","-21.2",""
"2018","Romania","Percentage","Public administration and defence; compulsory social security","2.3",""
"2018","Romania","Percentage","Education","5.6",""
"2018","Romania","Percentage","Human health and social work activities","12.6",""
"2018","Romania","Percentage","Arts, entertainment and recreation","15.8",""
"2018","Romania","Percentage","Other service activities","22.7",""
"2018","Slovenia","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","9.0",""
"2018","Slovenia","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","9.3",""
"2018","Slovenia","Percentage","Business economy","11.0",""
"2018","Slovenia","Percentage","Mining and quarrying","14.6",""
"2018","Slovenia","Percentage","Manufacturing","15.2",""
"2018","Slovenia","Percentage","Electricity, gas, steam and air conditioning supply","2.1",""
"2018","Slovenia","Percentage","Water supply; sewerage, waste management and remediation activities","-21.3",""
"2018","Slovenia","Percentage","Construction","-27.0",""
"2018","Slovenia","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","22.4",""
"2018","Slovenia","Percentage","Transportation and storage","-20.5",""
"2018","Slovenia","Percentage","Accommodation and food service activities","7.3",""
"2018","Slovenia","Percentage","Information and communication","19.3",""
"2018","Slovenia","Percentage","Financial and insurance activities","24.3",""
"2018","Slovenia","Percentage","Real estate activities","4.9",""
"2018","Slovenia","Percentage","Professional, scientific and technical activities","10.4",""
"2018","Slovenia","Percentage","Administrative and support service activities","14.4",""
"2018","Slovenia","Percentage","Public administration and defence; compulsory social security","10.4",""
"2018","Slovenia","Percentage","Education","15.5",""
"2018","Slovenia","Percentage","Human health and social work activities","17.2",""
"2018","Slovenia","Percentage","Arts, entertainment and recreation","7.1",""
"2018","Slovenia","Percentage","Other service activities","6.5",""
"2018","Slovakia","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","19.7",""
"2018","Slovakia","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","19.8",""
"2018","Slovakia","Percentage","Business economy","20.0",""
"2018","Slovakia","Percentage","Mining and quarrying","21.5",""
"2018","Slovakia","Percentage","Manufacturing","25.2",""
"2018","Slovakia","Percentage","Electricity, gas, steam and air conditioning supply","14.9",""
"2018","Slovakia","Percentage","Water supply; sewerage, waste management and remediation activities","2.2",""
"2018","Slovakia","Percentage","Construction","11.0",""
"2018","Slovakia","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","26.7",""
"2018","Slovakia","Percentage","Transportation and storage","8.1",""
"2018","Slovakia","Percentage","Accommodation and food service activities","12.1",""
"2018","Slovakia","Percentage","Information and communication","25.6",""
"2018","Slovakia","Percentage","Financial and insurance activities","33.9",""
"2018","Slovakia","Percentage","Real estate activities","19.1",""
"2018","Slovakia","Percentage","Professional, scientific and technical activities","16.4",""
"2018","Slovakia","Percentage","Administrative and support service activities","4.9",""
"2018","Slovakia","Percentage","Public administration and defence; compulsory social security","19.0",""
"2018","Slovakia","Percentage","Education","11.8",""
"2018","Slovakia","Percentage","Human health and social work activities","26.8",""
"2018","Slovakia","Percentage","Arts, entertainment and recreation","21.0",""
"2018","Slovakia","Percentage","Other service activities","-9.4",""
"2018","Finland","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","16.6",""
"2018","Finland","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","16.9",""
"2018","Finland","Percentage","Business economy","16.1",""
"2018","Finland","Percentage","Mining and quarrying","14.0",""
"2018","Finland","Percentage","Manufacturing","8.2",""
"2018","Finland","Percentage","Electricity, gas, steam and air conditioning supply","17.8",""
"2018","Finland","Percentage","Water supply; sewerage, waste management and remediation activities","2.5",""
"2018","Finland","Percentage","Construction","3.2",""
"2018","Finland","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","20.4",""
"2018","Finland","Percentage","Transportation and storage","7.7",""
"2018","Finland","Percentage","Accommodation and food service activities","10.1",""
"2018","Finland","Percentage","Information and communication","12.8",""
"2018","Finland","Percentage","Financial and insurance activities","30.4",""
"2018","Finland","Percentage","Real estate activities","17.6",""
"2018","Finland","Percentage","Professional, scientific and technical activities","14.5",""
"2018","Finland","Percentage","Administrative and support service activities","12.2",""
"2018","Finland","Percentage","Public administration and defence; compulsory social security","13.8",""
"2018","Finland","Percentage","Education","12.1",""
"2018","Finland","Percentage","Human health and social work activities","20.8",""
"2018","Finland","Percentage","Arts, entertainment and recreation","10.7",""
"2018","Finland","Percentage","Other service activities","16.9",""
"2018","Sweden","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","11.9",""
"2018","Sweden","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","12.1",""
"2018","Sweden","Percentage","Business economy","9.4",""
"2018","Sweden","Percentage","Mining and quarrying","8.4",""
"2018","Sweden","Percentage","Manufacturing","4.1",""
"2018","Sweden","Percentage","Electricity, gas, steam and air conditioning supply","9.5",""
"2018","Sweden","Percentage","Water supply; sewerage, waste management and remediation activities","-16.0",""
"2018","Sweden","Percentage","Construction","0.1",""
"2018","Sweden","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","13.4",""
"2018","Sweden","Percentage","Transportation and storage","0.5",""
"2018","Sweden","Percentage","Accommodation and food service activities","5.8",""
"2018","Sweden","Percentage","Information and communication","8.4",""
"2018","Sweden","Percentage","Financial and insurance activities","24.2",""
"2018","Sweden","Percentage","Real estate activities","4.2",""
"2018","Sweden","Percentage","Professional, scientific and technical activities","12.5",""
"2018","Sweden","Percentage","Administrative and support service activities","1.4",""
"2018","Sweden","Percentage","Public administration and defence; compulsory social security","7.6",""
"2018","Sweden","Percentage","Education","8.7",""
"2018","Sweden","Percentage","Human health and social work activities","8.3",""
"2018","Sweden","Percentage","Arts, entertainment and recreation","8.3",""
"2018","Sweden","Percentage","Other service activities","7.3",""
"2018","Iceland","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","13.6",""
"2018","Iceland","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","13.8",""
"2018","Iceland","Percentage","Business economy","15.8",""
"2018","Iceland","Percentage","Mining and quarrying",":",""
"2018","Iceland","Percentage","Manufacturing","16.7",""
"2018","Iceland","Percentage","Electricity, gas, steam and air conditioning supply","8.8",""
"2018","Iceland","Percentage","Water supply; sewerage, waste management and remediation activities","-9.2","u"
"2018","Iceland","Percentage","Construction","-7.4","u"
"2018","Iceland","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","14.0",""
"2018","Iceland","Percentage","Transportation and storage","14.3",""
"2018","Iceland","Percentage","Accommodation and food service activities","4.9",""
"2018","Iceland","Percentage","Information and communication","10.6",""
"2018","Iceland","Percentage","Financial and insurance activities","35.4",""
"2018","Iceland","Percentage","Real estate activities",":",""
"2018","Iceland","Percentage","Professional, scientific and technical activities",":",""
"2018","Iceland","Percentage","Administrative and support service activities",":",""
"2018","Iceland","Percentage","Public administration and defence; compulsory social security","9.6",""
"2018","Iceland","Percentage","Education","10.8",""
"2018","Iceland","Percentage","Human health and social work activities","10.4",""
"2018","Iceland","Percentage","Arts, entertainment and recreation",":",""
"2018","Iceland","Percentage","Other service activities",":",""
"2018","Norway","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","13.4",""
"2018","Norway","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","13.2",""
"2018","Norway","Percentage","Business economy","14.5",""
"2018","Norway","Percentage","Mining and quarrying","6.5",""
"2018","Norway","Percentage","Manufacturing","9.7",""
"2018","Norway","Percentage","Electricity, gas, steam and air conditioning supply","10.6",""
"2018","Norway","Percentage","Water supply; sewerage, waste management and remediation activities","-4.2",""
"2018","Norway","Percentage","Construction","-14.3",""
"2018","Norway","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","17.3",""
"2018","Norway","Percentage","Transportation and storage","8.9",""
"2018","Norway","Percentage","Accommodation and food service activities","8.6",""
"2018","Norway","Percentage","Information and communication","7.3",""
"2018","Norway","Percentage","Financial and insurance activities","28.6",""
"2018","Norway","Percentage","Real estate activities","15.3",""
"2018","Norway","Percentage","Professional, scientific and technical activities","18.3",""
"2018","Norway","Percentage","Administrative and support service activities","5.7",""
"2018","Norway","Percentage","Public administration and defence; compulsory social security","15.8",""
"2018","Norway","Percentage","Education","10.4",""
"2018","Norway","Percentage","Human health and social work activities","9.8",""
"2018","Norway","Percentage","Arts, entertainment and recreation","11.9",""
"2018","Norway","Percentage","Other service activities","21.2",""
"2018","Switzerland","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","18.6",""
"2018","Switzerland","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","18.6",""
"2018","Switzerland","Percentage","Business economy","20.3",""
"2018","Switzerland","Percentage","Mining and quarrying","9.4",""
"2018","Switzerland","Percentage","Manufacturing","17.3",""
"2018","Switzerland","Percentage","Electricity, gas, steam and air conditioning supply","12.8",""
"2018","Switzerland","Percentage","Water supply; sewerage, waste management and remediation activities","4.5",""
"2018","Switzerland","Percentage","Construction","7.9",""
"2018","Switzerland","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","23.1",""
"2018","Switzerland","Percentage","Transportation and storage","11.9",""
"2018","Switzerland","Percentage","Accommodation and food service activities","6.4",""
"2018","Switzerland","Percentage","Information and communication","24.6",""
"2018","Switzerland","Percentage","Financial and insurance activities","33.1",""
"2018","Switzerland","Percentage","Real estate activities","22.6",""
"2018","Switzerland","Percentage","Professional, scientific and technical activities","25.7",""
"2018","Switzerland","Percentage","Administrative and support service activities","18.2",""
"2018","Switzerland","Percentage","Public administration and defence; compulsory social security","17.8",""
"2018","Switzerland","Percentage","Education","13.3",""
"2018","Switzerland","Percentage","Human health and social work activities","18.1",""
"2018","Switzerland","Percentage","Arts, entertainment and recreation","14.4",""
"2018","Switzerland","Percentage","Other service activities","18.0",""
"2018","United Kingdom","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","19.4",""
"2018","United Kingdom","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","19.8",""
"2018","United Kingdom","Percentage","Business economy","21.5",""
"2018","United Kingdom","Percentage","Mining and quarrying","1.1",""
"2018","United Kingdom","Percentage","Manufacturing","16.1",""
"2018","United Kingdom","Percentage","Electricity, gas, steam and air conditioning supply","19.7",""
"2018","United Kingdom","Percentage","Water supply; sewerage, waste management and remediation activities","-2.7",""
"2018","United Kingdom","Percentage","Construction","11.8",""
"2018","United Kingdom","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","21.9",""
"2018","United Kingdom","Percentage","Transportation and storage","5.9",""
"2018","United Kingdom","Percentage","Accommodation and food service activities","10.2",""
"2018","United Kingdom","Percentage","Information and communication","14.4",""
"2018","United Kingdom","Percentage","Financial and insurance activities","33.4",""
"2018","United Kingdom","Percentage","Real estate activities","17.1",""
"2018","United Kingdom","Percentage","Professional, scientific and technical activities","27.9",""
"2018","United Kingdom","Percentage","Administrative and support service activities","9.5",""
"2018","United Kingdom","Percentage","Public administration and defence; compulsory social security","12.0",""
"2018","United Kingdom","Percentage","Education","18.8",""
"2018","United Kingdom","Percentage","Human health and social work activities","25.4",""
"2018","United Kingdom","Percentage","Arts, entertainment and recreation","23.6",""
"2018","United Kingdom","Percentage","Other service activities","14.4",""
"2018","Montenegro","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2018","Montenegro","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)",":",""
"2018","Montenegro","Percentage","Business economy",":",""
"2018","Montenegro","Percentage","Mining and quarrying",":",""
"2018","Montenegro","Percentage","Manufacturing",":",""
"2018","Montenegro","Percentage","Electricity, gas, steam and air conditioning supply",":",""
"2018","Montenegro","Percentage","Water supply; sewerage, waste management and remediation activities",":",""
"2018","Montenegro","Percentage","Construction",":",""
"2018","Montenegro","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles",":",""
"2018","Montenegro","Percentage","Transportation and storage",":",""
"2018","Montenegro","Percentage","Accommodation and food service activities",":",""
"2018","Montenegro","Percentage","Information and communication",":",""
"2018","Montenegro","Percentage","Financial and insurance activities",":",""
"2018","Montenegro","Percentage","Real estate activities",":",""
"2018","Montenegro","Percentage","Professional, scientific and technical activities",":",""
"2018","Montenegro","Percentage","Administrative and support service activities",":",""
"2018","Montenegro","Percentage","Public administration and defence; compulsory social security",":",""
"2018","Montenegro","Percentage","Education",":",""
"2018","Montenegro","Percentage","Human health and social work activities",":",""
"2018","Montenegro","Percentage","Arts, entertainment and recreation",":",""
"2018","Montenegro","Percentage","Other service activities",":",""
"2018","North Macedonia","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2018","North Macedonia","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)",":",""
"2018","North Macedonia","Percentage","Business economy",":",""
"2018","North Macedonia","Percentage","Mining and quarrying",":",""
"2018","North Macedonia","Percentage","Manufacturing",":",""
"2018","North Macedonia","Percentage","Electricity, gas, steam and air conditioning supply",":",""
"2018","North Macedonia","Percentage","Water supply; sewerage, waste management and remediation activities",":",""
"2018","North Macedonia","Percentage","Construction",":",""
"2018","North Macedonia","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles",":",""
"2018","North Macedonia","Percentage","Transportation and storage",":",""
"2018","North Macedonia","Percentage","Accommodation and food service activities",":",""
"2018","North Macedonia","Percentage","Information and communication",":",""
"2018","North Macedonia","Percentage","Financial and insurance activities",":",""
"2018","North Macedonia","Percentage","Real estate activities",":",""
"2018","North Macedonia","Percentage","Professional, scientific and technical activities",":",""
"2018","North Macedonia","Percentage","Administrative and support service activities",":",""
"2018","North Macedonia","Percentage","Public administration and defence; compulsory social security",":",""
"2018","North Macedonia","Percentage","Education",":",""
"2018","North Macedonia","Percentage","Human health and social work activities",":",""
"2018","North Macedonia","Percentage","Arts, entertainment and recreation",":",""
"2018","North Macedonia","Percentage","Other service activities",":",""
"2018","Albania","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2018","Albania","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","6.8",""
"2018","Albania","Percentage","Business economy","13.0",""
"2018","Albania","Percentage","Mining and quarrying","34.9",""
"2018","Albania","Percentage","Manufacturing","22.9",""
"2018","Albania","Percentage","Electricity, gas, steam and air conditioning supply","-4.3",""
"2018","Albania","Percentage","Water supply; sewerage, waste management and remediation activities","-0.5",""
"2018","Albania","Percentage","Construction","0.0",""
"2018","Albania","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","12.9",""
"2018","Albania","Percentage","Transportation and storage","4.7",""
"2018","Albania","Percentage","Accommodation and food service activities","-1.4",""
"2018","Albania","Percentage","Information and communication","6.8",""
"2018","Albania","Percentage","Financial and insurance activities","6.2",""
"2018","Albania","Percentage","Real estate activities","18.3",""
"2018","Albania","Percentage","Professional, scientific and technical activities","4.9",""
"2018","Albania","Percentage","Administrative and support service activities","-11.5",""
"2018","Albania","Percentage","Public administration and defence; compulsory social security",":",""
"2018","Albania","Percentage","Education","9.6",""
"2018","Albania","Percentage","Human health and social work activities","18.7",""
"2018","Albania","Percentage","Arts, entertainment and recreation","0.1",""
"2018","Albania","Percentage","Other service activities","5.7",""
"2018","Serbia","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","8.8",""
"2018","Serbia","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","9.6",""
"2018","Serbia","Percentage","Business economy","10.6",""
"2018","Serbia","Percentage","Mining and quarrying","-5.9",""
"2018","Serbia","Percentage","Manufacturing","19.2",""
"2018","Serbia","Percentage","Electricity, gas, steam and air conditioning supply","15.1",""
"2018","Serbia","Percentage","Water supply; sewerage, waste management and remediation activities","-2.9",""
"2018","Serbia","Percentage","Construction","-22.4",""
"2018","Serbia","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","8.7",""
"2018","Serbia","Percentage","Transportation and storage","-3.4",""
"2018","Serbia","Percentage","Accommodation and food service activities","9.2",""
"2018","Serbia","Percentage","Information and communication","14.5",""
"2018","Serbia","Percentage","Financial and insurance activities","20.1",""
"2018","Serbia","Percentage","Real estate activities","9.8",""
"2018","Serbia","Percentage","Professional, scientific and technical activities","6.5",""
"2018","Serbia","Percentage","Administrative and support service activities","2.2",""
"2018","Serbia","Percentage","Public administration and defence; compulsory social security","0.7",""
"2018","Serbia","Percentage","Education","7.6",""
